"","value"
"1",1.126
"2",1.496
"3",1.092
"4",1.151
"5",1.411
"6",1.179
"7",1.407
"8",1.11
"9",0.844
"10",0.569
"11",1.077
"12",0.801
"13",1.203
"14",0.751
"15",1.112
"16",0.832
"17",1.029
"18",0.793
"19",0.41
"20",0.411
"21",0.7
"22",0.98
"23",0.923
"24",1.588
"25",1.19
"26",1.277
"27",1.001
"28",1.064
"29",0.697
"30",1.007
"31",1.079
"32",0.908
"33",1.062
"34",1.261
"35",0.608
"36",0.99
"37",0.714
"38",0.078
"39",0.518
"40",1.131
"41",1.021
"42",0.764
"43",0.848
"44",0.769
"45",0.39
"46",1.042
"47",0.949
"48",0.803
"49",0.884
"50",0.982
"51",0.983
"52",0.915
"53",0.948
"54",1.096
"55",1.117
"56",1.146
"57",1.205
"58",1.808
"59",0.996
"60",1.341
"61",1.413
"62",1.195
"63",1.103
"64",1.232
"65",1.329
"66",1.477
"67",1.339
"68",1.195
"69",1.075
"70",1.143
"71",1.018
"72",0.953
"73",1.185
"74",0.92
"75",0.94
"76",1.156
"77",1.211
"78",1.136
"79",1.325
"80",1.145
"81",1.012
"82",0.897
"83",1.049
"84",0.971
"85",1.137
"86",1.114
"87",1.142
"88",0.934
"89",1.086
"90",0.822
"91",0.963
"92",0.948
"93",0.87
"94",0.784
"95",0.818
"96",0.495
"97",0.698
"98",0.438
"99",0.642
"100",0.73
"101",0.846
"102",0.95
"103",0.988
"104",0.978
"105",0.952
"106",0.893
"107",0.92
"108",0.733
"109",0.527
"110",0.667
"111",0.645
"112",0.831
"113",0.676
"114",0.667
"115",0.819
"116",0.829
"117",0.671
"118",0.5
"119",0.413
"120",0.956
"121",1.019
"122",1.096
"123",0.664
"124",1.02
"125",0.931
"126",1.02
"127",0.945
"128",1.058
"129",0.773
"130",1.033
"131",0.683
"132",0.835
"133",0.912
"134",0.822
"135",1.085
"136",0.841
"137",1.126
"138",0.943
"139",0.977
"140",0.783
"141",0.885
"142",0.736
"143",0.702
"144",1.006
"145",1.028
"146",0.554
"147",0.639
"148",0.905
"149",1.011
"150",1.247
"151",1.319
"152",1.39
"153",1.133
"154",1.433
"155",1.136
"156",1.429
"157",1.049
"158",1.358
"159",1.324
"160",1.227
"161",1.225
"162",1.302
"163",1.312
"164",1.249
"165",1.298
"166",1.394
"167",1.286
"168",1.358
"169",1.263
"170",1.342
"171",1.453
"172",1.388
"173",1.238
"174",1.312
"175",1.214
"176",1.082
"177",1.3
"178",1.246
"179",0.974
"180",1.028
"181",0.886
"182",0.769
"183",1.177
"184",1.271
"185",1.24
"186",1.307
"187",1.075
"188",1.147
"189",0.972
"190",1.239
"191",0.936
"192",1.168
"193",1.311
"194",1.272
"195",1.259
"196",1.01
"197",1.317
"198",0.961
"199",1.097
"200",1.022
"201",0.902
"202",0.702
"203",0.616
"204",0.833
"205",1.06
"206",0.909
"207",0.738
"208",1.005
"209",0.976
"210",1.126
"211",1.152
"212",1.035
"213",1.138
"214",1.176
"215",1.121
"216",1.143
"217",1.046
"218",1.061
"219",1.232
"220",1.318
"221",1.093
"222",1.178
"223",1.006
"224",0.84
"225",0.792
"226",1.041
"227",0.891
"228",0.674
"229",0.783
"230",0.946
"231",1.12
"232",1.013
"233",1.017
"234",0.89
"235",0.922
"236",0.931
"237",1.311
"238",0.939
"239",0.759
"240",1.344
"241",0.653
"242",1.011
"243",1.391
"244",1.36
"245",1.166
