"","value"
"1",54
"2",97
"3",85
"4",141
"5",51
"6",56
"7",48
"8",28
"9",9
"10",21
"11",18
"12",14
"13",18
"14",-8
"15",26
"16",13
"17",25
"18",35
"19",24
"20",-25
"21",14
"22",29
"23",37
"24",10
"25",24
"26",89
"27",85
"28",133
"29",52
"30",97
"31",10
"32",180
"33",90
"34",156
"35",9
"36",62
"37",55
"38",28
"39",-53
"40",80
"41",-18
"42",108
"43",-79
"44",90
"45",60
"46",140
"47",-49
"48",-27
"49",75
"50",120
"51",76
"52",-74
"53",97
"54",18
"55",-1
"56",9
"57",-39
"58",33
"59",-102
"60",58
"61",97
"62",68
"63",-19
"64",-68
"65",34
"66",49
"67",-85
