"","value"
"1",6.3636
"2",6.2
"3",6.0455
"4",5.625
"5",6.4706
"6",6.9
"7",5.8
"8",6.2143
"9",6.3182
"10",6
"11",6.2
"12",6.5652
"13",6.3333
"14",6.125
"15",5.9333
"16",6.15
"17",6.0769
"18",6.2778
"19",6.125
"20",6.4
"21",6
"22",6.5789
"23",6.6111
"24",5.9412
"25",6.1429
"26",5.5833
"27",5.6923
"28",6.125
"29",5.76
"30",6.3158
"31",6.08
"32",6.0556
"33",6.1765
"34",5.9091
"35",6.1667
"36",6.4286
"37",6.1053
"38",6
"39",6.3889
"40",6.0625
"41",6.2759
"42",6.1111
"43",6.6429
"44",6.5
"45",6.125
"46",6.3077
"47",5.5556
"48",6.0909
"49",6.4286
"50",5.8947
"51",6.75
"52",6.625
"53",6.625
"54",6.5
"55",5.9333
"56",5.75
"57",6.3636
"58",6.6
"59",5.3684
"60",6.2143
"61",6.0476
"62",6.6452
"63",6.0435
"64",6.0357
"65",5.9655
"66",6.3
"67",6.04
"68",6
"69",6.0526
"70",6.3
"71",6.1923
"72",6
"73",6.4783
"74",6.2727
"75",6
"76",6.2857
"77",6.3158
"78",6.3125
"79",6.1538
"80",6.069
"81",6.3889
"82",5.9091
"83",6.15
"84",5.8571
"85",6.1071
"86",6
"87",6
"88",6.087
"89",6.3462
"90",6.0714
"91",6.3704
"92",6.38975
"93",6.4091
"94",6.2857
"95",6.0455
"96",6.2667
"97",6.1905
"98",6.0938
"99",6.3333
"100",6.069
"101",6.3571
"102",6.375
"103",6.1935
"104",6.253
"105",6.253
"106",6.3125
"107",6.2143
"108",6.36
"109",6.0952
"110",6.44
"111",6.6087
"112",6.2381
"113",5.95
"114",6.3913
"115",6.16
"116",6.4545
"117",5.8182
"118",6.6957
"119",5.875
"120",6.0909
"121",6.4348
"122",6.3333
"123",6.2632
"124",6.15
"125",6.3684
"126",6
"127",5.9444
"128",6.5
"129",6.55
"130",6.1111
"131",6.1739
"132",6.4375
"133",6.8667
"134",6.3636
"135",6.2188
"136",6.3529
"137",6.1905
"138",6.1176
"139",6.0952
"140",6.0606
"141",5.65
"142",6.2174
"143",6.0357
"144",6.05
"145",6.7619
"146",6.3529
"147",6.381
"148",6.5926
"149",6.2069
"150",6.625
"151",6.3
"152",6.0909
"153",6.2857
"154",6.1667
"155",5.95
"156",6.5714
"157",6.37945
"158",6.1875
"159",5.9474
"160",6.25
"161",6.1111
"162",6.15
"163",5.8846
"164",6.3333
"165",6.5625
"166",5.92
"167",5.8182
"168",5.8649
"169",5.8125
"170",5.9714
"171",5.8636
"172",6.1111
"173",6
"174",6.0909
"175",5.7778
"176",6.0556
"177",6.2308
"178",5.5385
"179",6.075
"180",6.0385
"181",5.8
"182",6
"183",5.8947
"184",5.907
"185",5.9091
"186",5.963
"187",6.2
"188",5.9375
"189",6.037
"190",6.0476
"191",5.6486
"192",6
"193",5.5556
"194",6.125
"195",6.1429
"196",5.9643
"197",5.9583
"198",6.36
"199",5.7
"200",5.9444
"201",6.3333
"202",6.125
"203",5.9565
"204",6.0345
"205",6.1852
"206",5.6087
"207",5.85
"208",6.1154
"209",5.76
"210",5.7
"211",6.3214
"212",5.8261
"213",5.8571
"214",5.9615
"215",5.4839
"216",5.8276
"217",6.1364
"218",5.9655
"219",6.0741
"220",6.3548
"221",5.5833
"222",5.4872
"223",5.8636
"224",5.9535
"225",5.8421
"226",6.1
"227",6.0333
"228",6.3333
"229",6.0476
"230",5.9355
"231",5.8889
"232",5.8519
"233",6
"234",5.9821
