"","value"
"1",1424
"2",1491
"3",1773
"4",1302
"5",1090
"6",1154
"7",1145
"8",923
"9",1087
"10",1129
"11",1416
"12",1410
"13",1529
"14",1426
"15",1328
"16",1230
"17",909
"18",768
"19",1111
"20",1457
"21",1421
"22",1848
"23",1656
"24",2095
"25",1765
"26",1351
"27",1286
"28",1136
"29",1794
"30",1997
"31",1777
"32",2471
"33",1614
"34",1883
"35",1583
"36",1528
"37",1203
"38",1245
"39",2452
"40",2031
"41",2243
"42",1416
"43",1147
"44",1017
"45",889
"46",652
"47",579
"48",822
"49",1064
"50",904
"51",923
"52",776
"53",635
"54",695
"55",627
"56",412
"57",504
"58",730
"59",894
"60",763
"61",807
"62",902
