"","value"
"1",1291380490453
"2",1324253032149
"3",1297523935249
"4",1126796058004
"5",680506406707
"6",881659517565
"7",1267977425414
"8",1119258857283
"9",1334999835785
"10",1283244811435
"11",971786039864
"12",660501751428
"13",983704185009
"14",1291700400067
"15",1285095727131
"16",1281775706664
"17",1233345952425
"18",791724319882
"19",662439074499
"20",1136746193055
"21",1303458262711
"22",1289651053021
"23",1267364561457
"24",1288858826405
"25",758250940185
"26",668667662452
"27",1318519578659
"28",1328394294123
"29",1329280647404
"30",1337087700596
"31",1266260042490
"32",683004056110
"33",668070456510
"34",1331819262072
"35",1347186866066
"36",1264773875639
"37",1058051714501
"38",1129208101202
"39",688810188780
"40",671073681693
"41",1315892689852
"42",1324081806201
"43",1294891949371
"44",989399753194
"45",1130353480939
"46",620535232587
"47",650919834898
"48",1207536598660
"49",1216181774429
"50",1159323536334
"51",1134002361474
