"","value"
"1",11664
"2",12859
"3",12002
"4",12485
"5",12316
"6",13269
"7",11993
"8",12325
"9",12243
"10",13324
"11",12485
"12",13132
"13",13100
"14",14272
"15",13210
"16",13743
"17",13966
"18",15284
"19",13957
"20",14591
"21",14632
"22",16004
"23",14577
"24",15265
"25",15197
"26",16419
"27",14955
"28",15744
"29",15785
"30",17203
"31",15785
"32",16551
"33",16601
"34",18228
"35",16843
"36",17421
"37",17558
"38",19226
"39",17731
"40",18652
"41",18857
"42",20575
"43",18828
"44",19677
"45",19807
"46",21535
"47",19515
"48",20327
"49",20778
"50",22209
"51",20351
"52",21173
"53",21454
"54",23412
"55",21697
"56",22662
"57",22889
"58",24781
"59",22766
"60",23649
"61",23588
"62",24884
"63",23277
"64",24488
"65",24714
"66",25760
"67",23892
"68",25018
"69",25279
"70",26819
"71",24256
"72",25447
"73",25631
"74",26971
"75",24714
"76",26415
"77",26743
"78",27880
"79",25837
"80",26916
"81",27135
"82",28649
"83",26618
"84",27530
"85",28095
"86",29975
"87",27444
"88",28845
"89",29494
"90",31216
"91",28511
"92",29925
"93",29896
"94",31893
"95",29137
"96",29757
"97",30542
"98",32554
"99",29937
"100",30821
"101",31267
"102",33649
"103",31120
"104",32232
"105",32947
"106",35320
"107",31561
"108",33008
"109",33490
"110",35264
"111",32002
"112",33116
"113",34431
"114",36676
"115",33678
"116",34501
"117",35338
"118",37786
"119",34925
"120",36258
"121",37320
"122",39482
"123",36410
"124",37428
"125",38001
"126",39939
"127",36548
