"","value"
"1",3.81
"2",3.6
"3",5.24
"4",4.32
"5",3.99
"6",3.58
"7",3.57
"8",4.51
"9",3.07
"10",3.63
"11",2.97
"12",5.07
"13",3.77
"14",3.35
"15",3.75
"16",2.94
"17",3.54
"18",2.88
"19",2.51
"20",3.01
"21",3.7
"22",2.08
"23",3.51
"24",2.8
"25",1.76
"26",1.63
"27",3.53
"28",1.5
"29",3.65
"30",2.03
"31",3.88
"32",3.09
"33",3.6
"34",2.97
"35",2.29
"36",2.63
"37",3.2
"38",3.4
"39",3.7
"40",3.46
"41",2.73
"42",1.29
"43",4.9
"44",1.99
"45",4.05
"46",2.64
"47",4.94
"48",4.19
"49",2.68
"50",2.44
"51",4.37
"52",2.58
"53",2.6
"54",3.78
"55",3.72
"56",4.93
"57",2.66
"58",3.71
"59",2.95
"60",3.1
"61",1.09
"62",2.74
"63",1.5
"64",3.42
"65",2.47
"66",1.21
"67",1.91
"68",1.3
"69",1.58
"70",2.48
"71",2.64
"72",2.82
"73",1.64
"74",1.48
