"","value"
"1",2
"2",9
"3",6
"4",6
"5",9
"6",6
"7",6
"8",1
"9",1
"10",56
"11",9
"12",6
"13",1
"14",50
"15",1
"16",51
"17",6
"18",6
"19",6
"20",9
"21",9
"22",6
"23",0
"24",1
"25",6
"26",6
"27",1
"28",6
"29",9
"30",6
"31",9
"32",1
"33",1
"34",1
"35",1
"36",6
"37",1
"38",6
"39",9
"40",8
"41",6
"42",9
"43",8
"44",6
"45",8
"46",8
"47",8
"48",6
"49",6
"50",1
"51",1
"52",1
"53",6
"54",6
"55",8
"56",6
"57",3
"58",56
"59",4
"60",53
"61",58
"62",8
"63",2
"64",51
"65",54
"66",7
"67",8
"68",2
"69",3
"70",25
"71",7
"72",9
"73",7
"74",45
"75",8
"76",8
"77",6
"78",2
"79",8
"80",8
"81",6
"82",45
"83",4
"84",8
"85",6
"86",4
"87",7
"88",6
"89",35
"90",7
"91",6
"92",7
"93",2
"94",45
"95",4
"96",5
"97",3
"98",5
"99",6
"100",7
"101",5
"102",6
