"","value"
"1",15.2
"2",16.9
"3",15.3
"4",14.9
"5",15.7
"6",15.1
"7",16.7
"8",16.3
"9",16.5
"10",13.3
"11",16.5
"12",15
"13",15.9
"14",15.5
"15",16.9
"16",16.4
"17",14.9
"18",14.5
"19",16.6
"20",15.1
"21",14.6
"22",16
"23",16.8
"24",16.8
"25",15.5
"26",17.3
"27",15.5
"28",15.5
"29",14.2
"30",15.8
"31",15.7
"32",14.1
"33",14.8
"34",14.4
"35",15.6
"36",13.9
"37",14.7
"38",14.3
"39",14
"40",14.5
"41",15.4
"42",15.3
"43",16
"44",16.4
"45",17.2
"46",17.8
"47",14.4
"48",15
"49",16
"50",16.8
"51",16.9
"52",16.6
"53",16.2
"54",14
"55",18.1
"56",17.5
