"","value"
"1",1.362
"2",1.524
"3",1.823
"4",1.462
"5",1.418
"6",1.305
"7",0.907
"8",0.878
"9",0.781
"10",0.616
"11",0.696
"12",0.762
"13",0.975
"14",0.879
"15",1.091
"16",0.955
"17",0.952
"18",0.645
"19",0.564
"20",0.51
"21",0.693
"22",0.731
"23",0.559
"24",0.884
"25",1.248
"26",1.244
"27",1.371
"28",1.225
"29",1.274
"30",1.052
"31",1.076
"32",1.032
"33",0.826
"34",0.914
"35",1.128
"36",0.995
"37",0.942
"38",0.74
"39",1.085
"40",1.477
"41",1.162
"42",1.134
"43",1.102
"44",1.477
"45",1.155
"46",1.215
"47",0.758
"48",1.173
"49",0.607
"50",1.056
"51",0.786
"52",1.116
"53",1.205
"54",1.299
"55",1.099
"56",1.139
"57",1.093
"58",1.092
"59",0.97
"60",0.833
"61",1.278
"62",0.852
"63",0.746
"64",0.824
"65",0.834
"66",0.625
"67",0.801
"68",0.652
"69",0.662
"70",0.94
"71",1.152
"72",1.352
"73",0.898
"74",0.861
"75",0.985
"76",0.823
"77",0.718
"78",0.967
"79",1.055
"80",1.094
"81",1.055
"82",1.185
"83",1.114
"84",1.269
"85",1.452
"86",1.145
"87",1.264
"88",1.512
"89",1.48
"90",1.152
"91",1.13
"92",1.223
"93",1.008
"94",0.888
"95",0.93
"96",0.973
"97",0.857
"98",0.705
"99",0.881
"100",0.851
"101",1.013
"102",0.936
"103",1.06
"104",0.843
"105",1.099
"106",1.119
"107",1.152
"108",1.107
"109",1.068
"110",1.114
"111",1.2
"112",1.063
"113",1.081
"114",1.008
"115",1.041
"116",0.815
"117",0.817
"118",0.891
"119",0.982
"120",0.874
"121",1.165
"122",1.224
"123",0.715
"124",0.868
"125",0.802
"126",0.656
"127",0.757
"128",0.867
"129",1.061
"130",0.974
"131",1.009
"132",1.052
"133",1.104
"134",0.98
"135",1.001
"136",1.109
"137",1.117
"138",1.085
"139",0.932
"140",0.91
"141",0.887
"142",0.923
"143",0.795
"144",0.605
"145",0.81
"146",0.654
"147",0.601
"148",0.929
"149",0.708
"150",0.664
"151",0.912
"152",0.734
"153",1.024
"154",0.994
"155",0.98
"156",1.269
"157",1.291
"158",1.253
"159",1.105
"160",1.088
"161",1.298
"162",1.084
"163",1.3
"164",1.181
"165",0.951
"166",1.124
"167",1.116
"168",1.141
"169",1.28
"170",1.251
"171",1.319
"172",1.114
"173",1.159
"174",1.37
"175",1.162
"176",1.237
"177",1.093
"178",0.925
"179",0.951
"180",1.159
"181",0.997
"182",0.782
"183",0.817
"184",0.712
"185",0.743
"186",0.805
"187",0.689
"188",0.924
"189",1.043
"190",1.055
"191",0.934
"192",1.048
"193",1.182
"194",0.869
"195",1.079
"196",1.031
"197",1.134
"198",1.048
"199",1.023
"200",1.013
"201",0.881
"202",0.905
"203",0.801
"204",0.896
"205",0.823
"206",0.799
"207",0.949
"208",0.936
"209",0.854
"210",0.925
"211",1.042
"212",1.134
"213",1.158
"214",0.958
"215",1.022
"216",1.098
"217",1.466
"218",1.095
"219",1.079
"220",0.769
"221",0.75
"222",0.689
"223",0.814
"224",0.745
"225",0.895
"226",0.934
"227",0.947
"228",0.673
"229",0.946
"230",0.854
"231",1.115
"232",1.15
"233",1.257
"234",1.297
"235",1.134
"236",0.939
"237",1.066
"238",0.917
"239",1.037
"240",1.077
"241",1.079
"242",0.703
"243",0.761
"244",0.749
"245",0.874
"246",0.9
"247",0.833
"248",0.96
"249",0.793
"250",0.866
"251",0.978
"252",0.977
"253",1.27
"254",1.015
"255",1.056
"256",1.009
"257",1.012
"258",0.667
"259",0.698
"260",0.673
"261",0.76
"262",0.934
"263",0.896
"264",0.791
"265",0.823
"266",0.87
"267",0.926
"268",0.709
"269",0.857
"270",0.938
"271",0.938
"272",0.732
"273",1.033
"274",0.928
"275",1.174
"276",1.167
"277",1.107
"278",0.869
"279",0.952
"280",0.853
"281",0.883
"282",0.688
"283",0.905
"284",0.951
"285",1.068
"286",1.124
"287",1.009
"288",0.999
"289",1.19
"290",1.358
"291",1.657
"292",1.45
"293",1.395
"294",1.177
"295",1.128
"296",1.149
"297",0.977
"298",1.061
"299",1.042
"300",1.061
"301",1.257
"302",1.107
"303",1.071
"304",1.085
"305",1.159
"306",1.121
"307",1.101
"308",0.916
"309",1.068
"310",1.014
"311",0.993
"312",0.805
"313",0.883
"314",0.939
"315",0.965
"316",0.977
"317",0.927
"318",1.004
"319",1.067
"320",1.136
"321",1.043
"322",1.086
"323",0.966
"324",1.119
"325",0.918
"326",0.884
"327",1.032
"328",1.21
"329",1.546
"330",1.146
"331",1.03
"332",1.264
"333",1.253
"334",1.072
"335",1.08
"336",0.938
"337",1.02
"338",0.923
"339",1.005
"340",1.1
"341",1.095
"342",1.012
"343",1.075
"344",1.025
"345",1.267
"346",1.402
"347",1.195
"348",1.174
"349",1.113
"350",0.931
"351",1.036
"352",0.772
"353",0.746
"354",0.738
"355",0.968
"356",0.99
"357",1.063
"358",1.151
"359",0.963
"360",0.764
"361",0.774
"362",0.805
"363",0.831
"364",0.823
"365",0.626
"366",0.723
"367",0.792
"368",0.789
"369",0.724
"370",0.807
"371",0.836
"372",0.795
"373",0.776
"374",1.028
"375",1.367
"376",1.101
"377",1.164
