"","value"
"1",12
"2",20.5
"3",21
"4",15.5
"5",15.3
"6",23.5
"7",24.5
"8",21.3
"9",23.5
"10",28
"11",24
"12",15.5
"13",17.3
"14",25.3
"15",25
"16",36.5
"17",36.5
"18",29.6
"19",30.5
"20",28
"21",26
"22",21.5
"23",19.7
"24",19
"25",16
"26",20.7
"27",26.5
"28",30.6
"29",32.3
"30",29.5
"31",28.3
"32",31.3
"33",32.2
"34",26.4
"35",23.4
"36",16.4
"37",15
"38",16
"39",18
"40",27
"41",21
"42",49
"43",21
"44",22
"45",28
"46",36
"47",40
"48",3
"49",21
"50",29
"51",62
"52",65
"53",46
"54",44
"55",33
"56",62
"57",22
"58",12
"59",24
"60",3
"61",5
"62",14
"63",36
"64",40
"65",49
"66",7
"67",52
"68",65
"69",17
"70",5
"71",17
"72",1
