"","value"
"1",1470
"2",3080
"3",2160
"4",1580
"5",1020
"6",806
"7",629
"8",493
"9",563
"10",654
"11",690
"12",1140
"13",1930
"14",1920
"15",1530
"16",884
"17",696
"18",655
"19",497
"20",399
"21",414
"22",546
"23",597
"24",1490
"25",1350
"26",747
"27",717
"28",632
"29",467
"30",384
"31",359
"32",356
"33",326
"34",437
"35",324
"36",713
"37",1220
"38",720
"39",773
"40",505
"41",363
"42",310
"43",275
"44",242
"45",277
"46",305
"47",331
"48",1300
"49",1850
"50",2690
"51",1570
"52",1360
"53",930
"54",698
"55",576
"56",493
"57",462
"58",628
"59",550
"60",680
"61",614
"62",602
"63",1850
"64",959
"65",648
"66",461
"67",392
"68",380
"69",469
"70",376
"71",625
"72",1340
"73",2630
"74",1610
"75",1130
"76",851
"77",853
"78",645
"79",480
"80",392
"81",339
"82",842
"83",1020
"84",2370
"85",1950
"86",1650
"87",1470
"88",955
"89",869
"90",661
"91",531
"92",505
"93",507
"94",812
"95",944
"96",1690
"97",2160
"98",2040
"99",1080
"100",973
"101",752
"102",581
"103",507
"104",424
"105",378
"106",426
"107",638
"108",1400
"109",2070
"110",2550
"111",2150
"112",1160
"113",843
"114",661
"115",536
"116",434
"117",409
"118",488
"119",1050
"120",1610
"121",1730
"122",1000
"123",972
"124",794
"125",514
"126",465
"127",464
"128",342
"129",610
"130",669
"131",704
"132",1310
"133",1310
"134",1250
"135",1900
"136",1130
"137",767
"138",639
"139",551
"140",426
"141",398
"142",545
"143",855
"144",1230
"145",2900
"146",2260
"147",2120
"148",1130
"149",798
"150",683
"151",560
"152",502
"153",449
"154",651
"155",659
"156",1090
"157",1000
"158",1530
"159",1650
"160",912
"161",622
"162",502
"163",430
"164",354
"165",300
"166",328
"167",513
"168",671
"169",864
"170",2030
"171",1200
"172",991
"173",635
"174",558
"175",505
"176",357
"177",321
"178",356
"179",724
"180",1590
"181",3160
"182",1290
"183",1470
"184",1150
"185",755
"186",630
"187",553
"188",438
"189",339
"190",492
"191",692
"192",750
"193",1760
"194",1770
"195",3650
"196",1690
"197",1030
"198",803
"199",700
"200",553
"201",765
"202",630
"203",708
"204",1220
"205",1520
"206",1750
"207",1840
"208",1080
"209",768
"210",612
"211",520
"212",449
"213",377
"214",393
"215",530
"216",1050
"217",1570
"218",2260
"219",1330
"220",947
"221",745
"222",632
"223",490
"224",388
"225",347
"226",418
"227",564
"228",849
"229",1590
"230",2634
"231",1590
"232",1180
"233",857
"234",685
"235",530
"236",423
"237",367
"238",495
"239",1020
"240",1670
"241",1590
"242",2180
"243",1840
"244",1280
"245",828
"246",683
"247",571
"248",490
"249",398
"250",423
"251",408
"252",724
"253",1180
"254",1730
"255",2340
"256",1200
"257",708
"258",693
"259",531
"260",414
"261",377
"262",387
"263",668
"264",745
"265",571
"266",653
"267",806
"268",979
"269",510
"270",403
"271",337
"272",292
"273",314
"274",336
"275",518
"276",812
"277",745
"278",1260
"279",668
"280",643
"281",634
"282",458
"283",335
"284",279
"285",225
"286",306
"287",426
"288",596
"289",1130
"290",694
"291",867
"292",665
"293",422
"294",383
"295",285
"296",235
"297",206
"298",276
"299",422
"300",1160
"301",1050
"302",704
"303",1170
"304",599
"305",566
"306",534
"307",405
"308",437
"309",357
"310",315
"311",423
"312",1180
"313",1620
"314",1480
"315",1670
"316",1560
"317",945
"318",680
"319",588
"320",470
"321",621
"322",446
"323",782
"324",1190
"325",960
"326",1550
"327",1240
"328",891
"329",889
"330",754
"331",639
"332",483
"333",589
"334",660
"335",711
"336",848
"337",1860
"338",1410
