"","value"
"1",1.83
"2",1.53
"3",3.3
"4",2.37
"5",2.55
"6",3.19
"7",2.79
"8",2.35
"9",1.8
"10",2.49
"11",2.5
"12",3.91
"13",3.36
"14",2.89
"15",2.12
"16",1.59
"17",2.77
"18",1.97
"19",2.94
"20",1.69
"21",2.17
"22",1.48
"23",2.74
"24",1.89
"25",1.77
"26",1.36
"27",2.31
"28",1.18
"29",2.41
"30",1.92
"31",2.52
"32",2.67
"33",2.78
"34",2.21
"35",2.5
"36",2.1
"37",2.46
"38",2.12
"39",3.06
"40",2.72
"41",2.26
"42",1.48
"43",3.49
"44",2.31
"45",2.76
"46",2.09
"47",2.18
"48",2.22
"49",2.09
"50",2.12
"51",2.53
"52",1.83
"53",1.43
"54",3.15
"55",2.92
"56",2.54
"57",2.49
"58",2.08
"59",1.96
"60",1.98
"61",0.57
"62",1.27
"63",1.85
"64",2.68
"65",1.85
"66",1.81
"67",2.09
"68",2.24
"69",1.95
"70",1.57
"71",1.84
"72",1.15
"73",1.64
"74",1.38
