"","value"
"1",278
"2",310
"3",298
"4",225
"5",185
"6",385
"7",356
"8",274
"9",197
"10",166
"11",189
"12",203
"13",295
"14",294
"15",318
"16",301
"17",349
"18",550
"19",478
"20",408
"21",294
"22",290
"23",305
"24",351
"25",476
"26",448
"27",337
"28",291
"29",328
"30",500
"31",361
"32",271
"33",228
"34",187
"35",177
"36",213
"37",223
"38",204
"39",171
"40",149
"41",147
"42",305
"43",278
"44",186
"45",152
"46",128
"47",180
"48",168
"49",250
"50",244
"51",198
"52",166
"53",188
"54",324
"55",266
"56",178
"57",176
"58",122
"59",162
"60",183
"61",170
"62",174
"63",166
"64",132
"65",140
"66",280
"67",234
"68",176
"69",141
"70",162
"71",175
"72",252
"73",294
"74",374
"75",324
"76",277
"77",314
"78",385
"79",427
"80",346
"81",279
"82",188
"83",239
"84",276
"85",309
"86",283
"87",243
"88",212
"89",244
"90",439
"91",354
"92",272
"93",223
"94",218
"95",233
"96",258
"97",275
"98",290
"99",227
"100",219
"101",279
"102",494
"103",359
"104",241
"105",178
"106",178
"107",262
"108",226
"109",313
"110",256
"111",290
"112",248
"113",257
"114",507
"115",390
"116",270
"117",229
"118",226
"119",311
"120",298
"121",361
"122",391
"123",393
"124",377
"125",415
"126",634
"127",580
"128",414
"129",383
"130",335
"131",342
"132",372
"133",396
"134",382
"135",346
"136",330
"137",354
"138",603
"139",523
"140",436
"141",336
"142",349
"143",327
"144",399
"145",381
"146",330
"147",424
"148",367
"149",388
"150",749
"151",548
"152",456
"153",329
"154",370
"155",365
"156",400
"157",462
"158",481
"159",463
"160",443
"161",445
"162",811
"163",608
"164",472
"165",388
"166",373
"167",377
"168",423
"169",401
"170",425
"171",396
"172",355
"173",416
"174",699
"175",469
"176",380
"177",338
"178",307
"179",380
"180",328
"181",386
"182",469
"183",465
"184",480
"185",585
"186",831
"187",670
"188",474
"189",416
"190",376
"191",441
"192",414
"193",442
"194",425
"195",475
"196",490
"197",527
"198",872
"199",569
"200",483
"201",394
"202",327
"203",424
"204",417
"205",415
"206",419
"207",416
"208",463
"209",535
"210",844
"211",662
"212",456
"213",378
"214",398
"215",359
"216",405
"217",391
"218",359
"219",411
"220",397
"221",496
"222",777
"223",576
"224",382
"225",352
"226",317
"227",342
"228",388
"229",391
"230",425
"231",372
"232",363
"233",337
"234",753
"235",620
"236",455
"237",375
"238",431
"239",450
"240",402
"241",385
"242",417
"243",400
"244",320
"245",292
"246",778
"247",627
"248",396
"249",339
"250",368
"251",385
"252",410
"253",426
"254",405
"255",413
"256",352
"257",304
"258",675
"259",663
"260",407
"261",407
"262",403
"263",420
"264",410
"265",479
"266",500
"267",475
"268",483
"269",440
"270",947
"271",807
"272",586
"273",581
"274",603
"275",620
"276",669
"277",707
"278",655
"279",638
"280",574
"281",552
"282",980
"283",926
"284",680
"285",597
"286",637
"287",660
"288",704
"289",758
"290",835
"291",747
"292",617
"293",554
"294",929
"295",815
"296",702
"297",640
"298",588
"299",669
"300",675
"301",610
"302",651
"303",605
"304",592
"305",527
"306",898
"307",839
"308",614
"309",594
"310",576
"311",672
"312",651
"313",714
"314",715
"315",672
"316",588
"317",567
"318",1057
"319",949
"320",683
"321",771
"322",708
"323",824
"324",835
"325",980
"326",969
"327",931
"328",892
"329",828
"330",1350
"331",1218
"332",977
"333",863
"334",838
"335",866
"336",877
"337",1007
"338",951
"339",906
"340",911
"341",812
"342",1172
"343",1101
"344",900
"345",841
"346",853
"347",922
"348",886
"349",896
"350",936
"351",902
"352",765
"353",735
"354",1234
"355",1052
"356",868
"357",798
"358",751
"359",820
"360",725
"361",821
"362",895
"363",851
"364",734
"365",636
"366",994
"367",990
"368",750
"369",727
"370",754
"371",792
"372",817
"373",856
"374",886
"375",833
"376",733
"377",675
"378",1004
"379",956
"380",777
"381",761
"382",709
"383",777
"384",771
"385",840
"386",847
"387",774
"388",720
"389",848
"390",1240
"391",1168
"392",936
"393",853
"394",910
"395",953
"396",874
"397",1026
"398",1030
"399",946
"400",860
"401",856
"402",1190
"403",1038
"404",883
"405",843
"406",857
"407",1016
"408",1003
