"","value"
"1",26169
"2",28492
"3",26032
"4",26731
"5",28033
"6",29649
"7",26317
"8",26539
"9",26950
"10",29318
"11",27127
"12",28386
"13",28974
"14",31489
"15",28574
"16",29824
"17",31133
"18",34381
"19",30253
"20",31872
"21",33407
"22",36251
"23",32649
"24",34589
"25",35554
"26",37522
"27",33606
"28",35305
"29",36431
"30",39247
"31",36065
"32",37976
"33",38553
"34",41779
"35",38046
"36",39872
"37",41023
"38",44927
"39",40364
"40",42671
"41",44596
"42",48549
"43",42386
"44",46163
"45",47388
"46",50861
"47",45105
"48",48037
"49",49532
"50",53440
"51",46718
"52",50098
"53",50868
"54",56204
"55",50382
"56",52375
"57",54063
"58",58599
"59",51764
"60",54092
"61",54101
"62",58532
"63",52211
"64",55911
"65",55060
"66",59270
"67",54803
"68",57180
"69",57894
"70",61690
"71",55483
"72",57886
"73",58510
"74",61005
"75",56793
"76",59376
"77",60175
"78",64225
"79",59871
"80",61070
"81",61918
"82",66917
"83",61219
"84",62862
"85",64059
"86",70227
"87",63042
"88",66051
"89",67061
"90",71120
"91",63526
"92",66156
"93",66517
"94",70744
"95",63039
"96",65597
"97",67339
"98",72476
"99",67752
"100",70674
"101",71556
"102",75631
"103",70204
"104",74924
"105",76210
"106",80012
"107",72760
"108",76153
"109",76856
"110",80928
"111",74478
"112",79277
"113",81011
"114",85705
"115",79626
"116",82606
"117",84545
"118",89412
"119",83040
"120",87699
"121",88633
"122",92060
"123",85895
"124",88690
"125",88590
"126",91645
"127",84832
"128",86943
"129",88171
"130",91942
"131",85976
"132",88732
"133",90004
"134",94745
"135",88057
"136",92190
"137",93177
"138",98349
"139",92349
"140",96878
"141",99463
"142",104664
"143",96897
"144",101289
