"","value"
"1",0.66
"2",0.7
"3",0.74
"4",0.63
"5",0.7
"6",0.66
"7",0.61
"8",0.52
"9",0.6
"10",0.61
"11",0.7
"12",1.1
"13",1.17
"14",1.23
"15",0.85
"16",0.78
"17",0.71
"18",0.55
"19",0.56
"20",0.74
"21",0.8
"22",0.75
"23",0.74
"24",0.79
"25",0.78
"26",1
"27",1.05
"28",1.09
"29",1.05
"30",0.75
"31",0.73
"32",0.77
"33",0.77
"34",0.84
"35",0.66
"36",0.68
"37",0.67
"38",0.56
"39",0.62
"40",0.73
"41",0.7
"42",0.74
"43",0.93
"44",1
"45",1.5
"46",1.3
"47",1.18
"48",1.15
"49",1.34
"50",1.37
"51",1.13
"52",1.04
"53",0.92
"54",1.15
"55",0.99
"56",1.32
"57",1.46
"58",1.24
"59",1.01
"60",1.04
"61",1.08
"62",0.94
"63",0.81
"64",1
"65",0.98
"66",1.02
"67",1.16
"68",0.96
"69",1.23
"70",1.1
"71",1.02
"72",1.08
"73",1.3
"74",0.97
"75",0.96
"76",0.8
"77",0.62
"78",0.51
"79",0.56
"80",0.84
"81",0.87
"82",0.87
"83",0.76
"84",0.86
"85",0.81
"86",0.77
"87",0.74
"88",0.8
"89",0.78
"90",0.72
"91",0.66
"92",0.92
"93",0.99
"94",0.98
"95",0.7
"96",0.65
"97",0.78
"98",0.57
"99",0.41
"100",0.61
"101",0.85
"102",0.85
"103",1.11
"104",1.05
"105",0.96
"106",1.31
"107",1.49
"108",1.35
"109",1.32
"110",1.24
"111",1.47
"112",1.32
"113",1.23
"114",1.33
"115",1.48
"116",1.49
"117",1.48
"118",1.49
"119",1.55
"120",1.73
"121",1.7
"122",1.43
"123",1.44
"124",1.37
"125",1.3
"126",1.19
"127",1.39
"128",1.41
"129",1.4
"130",1.39
"131",1.62
"132",1.59
"133",1.36
"134",1.31
"135",0.99
"136",0.89
"137",0.87
"138",0.94
"139",1.03
"140",1.27
"141",1.2
"142",1.1
"143",0.93
"144",1
"145",1.04
"146",1.1
"147",1.1
"148",1.09
"149",1.05
"150",0.7
"151",0.88
"152",0.81
"153",1.08
"154",1.39
"155",1.16
"156",0.49
"157",0.74
"158",0.9
"159",0.91
