"","value"
"1",3603
"2",4448
"3",4734
"4",4353
"5",5438
"6",5954
"7",4838
"8",4532
"9",3599
"10",3248
"11",3230
"12",2790
"13",4738
"14",5043
"15",5367
"16",5262
"17",5065
"18",5824
"19",4612
"20",4823
"21",3564
"22",3651
"23",3625
"24",3170
"25",5022
"26",5018
"27",5326
"28",5412
"29",6345
"30",6698
"31",5605
"32",5260
"33",3789
"34",4023
"35",3775
"36",3384
"37",5303
"38",5506
"39",5645
"40",5168
"41",6173
"42",6776
"43",5957
"44",5777
"45",3833
"46",4200
"47",3891
"48",3595
"49",5862
"50",5719
"51",5957
"52",5226
"53",6467
"54",6383
"55",5589
"56",5296
"57",3943
"58",4188
"59",3673
"60",3475
"61",5392
"62",5583
"63",5738
"64",4944
"65",6552
"66",6451
"67",5354
"68",5081
"69",3874
"70",3973
"71",3751
"72",3621
"73",5328
"74",5427
"75",5419
"76",5983
"77",6568
"78",8346
"79",6800
"80",6308
"81",4857
"82",4663
"83",4499
"84",3878
"85",6031
"86",6325
"87",6764
"88",6929
"89",7557
"90",8182
"91",6892
"92",6860
"93",5181
"94",5462
"95",5328
"96",4331
"97",7279
"98",7772
"99",8262
"100",7499
"101",8081
"102",10121
"103",8745
"104",8045
"105",5906
"106",5274
"107",5283
"108",4956
"109",7879
"110",8289
"111",8422
"112",7832
"113",7857
"114",10008
"115",8057
"116",7791
"117",6147
"118",5438
"119",5494
"120",5253
"121",8154
"122",8604
"123",8832
"124",7815
"125",10179
"126",11460
"127",9641
"128",9243
"129",6824
"130",6149
"131",6161
"132",5962
"133",9068
"134",9538
"135",9988
"136",7916
