"","value"
"1",0.584
"2",0.429
"3",0.414
"4",0.372
"5",0.48
"6",0.286
"7",0.12
"8",0.135
"9",0.296
"10",0.28
"11",0.323
"12",0.706
"13",0.19
"14",0.365
"15",0.367
"16",0.555
"17",0.79
"18",0.664
"19",0.883
"20",1.036
"21",1.354
"22",0.971
"23",0.657
"24",1.002
"25",0.799
"26",0.636
"27",0.881
"28",0.827
"29",1.224
"30",0.829
"31",1.098
"32",1.16
"33",1.137
"34",0.837
"35",1.051
"36",1.059
"37",1.383
"38",1.25
"39",1.289
"40",1.497
"41",1.387
"42",1.497
"43",1.57
"44",1.351
"45",1.142
"46",1.231
"47",0.809
"48",0.7
"49",0.91
"50",0.95
"51",0.937
"52",0.784
"53",0.861
"54",0.928
"55",0.782
"56",1.003
"57",1.111
"58",0.824
"59",0.825
"60",0.842
"61",0.75
"62",0.744
"63",0.557
"64",0.702
"65",0.598
"66",0.674
"67",0.841
"68",1.091
"69",1.225
"70",1.325
"71",1.291
"72",1.139
"73",1.447
"74",1.233
"75",1.087
"76",1.078
"77",1.278
"78",1.034
"79",1.078
"80",0.97
"81",1.139
"82",0.965
"83",1.145
"84",0.99
"85",0.674
"86",0.698
"87",0.589
"88",0.885
"89",0.699
"90",0.778
"91",0.612
"92",1.175
"93",1.114
"94",1.001
"95",0.853
"96",0.885
"97",1.486
"98",0.968
"99",0.904
"100",0.986
"101",0.957
"102",0.926
"103",0.787
"104",0.934
"105",0.87
"106",0.93
"107",0.704
"108",0.592
"109",0.788
"110",0.881
"111",1.089
"112",0.789
"113",1.024
"114",0.986
"115",1.145
"116",1.259
"117",1.081
"118",1.026
"119",1.45
"120",1.644
"121",1.567
"122",1.488
"123",1.468
"124",1.441
"125",1.53
"126",1.302
"127",1.096
"128",0.721
"129",0.891
"130",0.714
"131",0.968
"132",1.07
"133",0.913
"134",0.905
"135",0.961
"136",0.921
"137",0.933
"138",0.801
"139",1.307
"140",1.305
"141",1.366
"142",1.532
"143",0.98
"144",1.171
"145",1.213
"146",1.047
"147",1.122
"148",0.88
"149",1.053
"150",1.067
"151",0.724
"152",0.362
"153",0.953
"154",0.859
"155",0.968
"156",1.183
"157",0.958
"158",1.023
"159",0.951
"160",0.935
"161",0.93
"162",0.835
"163",0.563
"164",1.007
"165",0.706
"166",0.44
"167",0.936
"168",1.099
"169",1.115
"170",1.07
"171",0.933
"172",0.885
"173",0.989
"174",0.752
"175",1.071
"176",0.798
"177",0.972
"178",0.891
"179",1.143
"180",0.83
"181",0.795
"182",0.831
"183",0.882
"184",0.927
"185",0.865
"186",0.325
"187",0.93
"188",0.861
"189",0.906
"190",0.663
"191",0.89
"192",1.021
"193",0.737
"194",1.239
"195",1.094
"196",1.039
"197",1.028
"198",1.517
"199",1.74
"200",1.449
"201",0.983
"202",0.728
"203",1.329
"204",1.119
"205",1.156
"206",1.345
"207",1.045
"208",0.694
"209",1.22
"210",1.263
"211",0.932
"212",1.143
"213",1.241
"214",1.243
"215",1.058
"216",0.793
"217",0.369
"218",0.78
"219",0.278
"220",0.937
"221",0.795
"222",0.798
"223",0.83
"224",0.983
"225",0.805
"226",1.035
"227",1.07
"228",1.058
"229",1.121
"230",1.167
"231",1.057
"232",1.055
"233",0.941
"234",1.178
"235",1.174
"236",1.085
"237",1.133
"238",1.144
"239",1.207
"240",1.638
"241",1.054
"242",1.207
"243",0.889
"244",1.05
"245",1.078
"246",1.265
"247",1.299
"248",1.242
"249",1.327
"250",1.047
"251",1.05
"252",1.201
"253",0.943
"254",1.242
"255",1.132
"256",1.011
"257",0.879
"258",0.668
"259",1.099
"260",1.097
"261",0.983
"262",1.04
"263",0.908
"264",0.899
"265",0.782
"266",0.815
"267",1.087
"268",1.001
"269",0.925
"270",1.007
"271",1.107
"272",0.677
"273",0.739
"274",0.44
"275",1.179
"276",0.839
"277",1.14
"278",0.287
"279",0.81
"280",1.158
"281",0.842
"282",1.052
"283",1.122
"284",0.861
"285",0.893
"286",0.743
"287",0.945
"288",0.574
"289",1.107
"290",1.082
"291",0.937
"292",1.194
"293",1.111
"294",1.004
"295",1.219
"296",0.946
"297",1.327
"298",0.991
"299",0.802
"300",0.973
"301",0.849
"302",0.964
"303",1.161
"304",0.821
"305",0.456
"306",1.005
"307",1.118
"308",1.076
"309",0.939
"310",1.087
"311",1.265
"312",1.019
"313",1.168
"314",1.038
"315",1.112
"316",1.185
"317",0.799
"318",1.188
"319",1.359
"320",1.018
"321",1.064
"322",0.287
"323",1.274
"324",1.001
"325",0.857
"326",1.11
"327",0.929
"328",0.916
"329",1.072
"330",1.073
"331",1.184
"332",1.122
"333",0.981
"334",0.649
"335",0.894
"336",0.636
"337",0.129
"338",1.187
"339",0.98
"340",0.885
"341",0.927
"342",0.844
"343",0.868
"344",0.872
"345",0.468
"346",0.809
"347",1.152
"348",1.148
"349",0.728
"350",0.547
"351",0.912
"352",0.815
"353",0.835
"354",1.077
"355",0.685
"356",0.872
"357",0.969
"358",0.699
"359",0.707
"360",1.021
"361",0.859
"362",0.777
"363",0.97
"364",0.526
"365",1.081
"366",0.732
"367",0.756
"368",1.083
"369",1.007
"370",1.09
"371",0.911
"372",1.08
"373",1.274
"374",1.091
"375",1.174
"376",1.013
"377",1.047
"378",1.436
"379",1.134
"380",1.178
"381",1.097
"382",1.098
"383",0.553
"384",1.244
"385",1.145
"386",1.458
"387",1.114
"388",1.204
"389",1.062
"390",1.165
"391",1.081
"392",1.285
"393",1.392
"394",1.251
"395",1.123
"396",1.159
"397",0.969
"398",1.319
"399",1.082
"400",0.778
"401",1.179
"402",1.098
"403",0.875
"404",0.4
"405",1.044
"406",0.827
"407",0.71
"408",0.826
"409",0.762
"410",0.715
"411",0.675
"412",0.463
"413",0.825
"414",0.97
"415",1.132
"416",0.925
"417",0.89
"418",0.825
"419",0.711
"420",0.846
