"","value"
"1",1.45
"2",1.15
"3",2.48
"4",2
"5",1.95
"6",2.47
"7",2.06
"8",2.05
"9",1.42
"10",2
"11",1.97
"12",2.83
"13",2.24
"14",1.8
"15",1.45
"16",1.12
"17",2.06
"18",1.47
"19",2.22
"20",1.22
"21",1.46
"22",1.08
"23",1.74
"24",1.19
"25",1.14
"26",0.98
"27",1.62
"28",0.77
"29",1.87
"30",1.52
"31",1.64
"32",2
"33",1.85
"34",1.52
"35",1.56
"36",1.65
"37",1.63
"38",1.59
"39",2.45
"40",1.76
"41",1.58
"42",1.42
"43",2.75
"44",1.56
"45",2.15
"46",1.43
"47",1.55
"48",1.34
"49",1.37
"50",1.61
"51",1.75
"52",1.23
"53",0.84
"54",2.47
"55",2.14
"56",1.74
"57",1.65
"58",1.3
"59",1.32
"60",1.32
"61",0.21
"62",0.86
"63",1.31
"64",2.11
"65",1.38
"66",1.42
"67",1.3
"68",1.38
"69",1.12
"70",1.14
"71",1.14
"72",0.57
"73",0.71
"74",0.76
