"","value"
"1",83.3
"2",83.2
"3",105.3
"4",117.7
"5",104.6
"6",108.8
"7",93.9
"8",86.1
"9",83
"10",102.4
"11",119.6
"12",141.4
"13",158.6
"14",161.3
"15",158.2
"16",136.1
"17",121.9
"18",97.7
"19",103.3
"20",92.7
"21",106.8
"22",102.1
"23",110.3
"24",114.1
"25",109.1
"26",105.4
"27",97.6
"28",100.7
"29",102.7
"30",110.9
"31",120.2
"32",131.3
"33",138.8
"34",130.9
"35",123.1
"36",110.8
"37",108.8
"38",103.8
"39",97
"40",93.2
"41",89.7
"42",89.9
"43",90.2
"44",89.6
"45",85.8
"46",96.9
"47",112.7
"48",122.7
"49",119.8
"50",117.4
"51",111.9
"52",104.7
"53",98.3
"54",94.9
"55",93.3
"56",90.9
"57",91.9
"58",97.2
"59",104.7
"60",107.7
"61",108.2
"62",110.7
"63",113.2
"64",114.6
"65",112.2
"66",120.2
"67",122.1
"68",126.6
"69",122.3
"70",115.9
"71",116.9
"72",110.1
"73",110.4
"74",108.9
"75",112.1
"76",117.6
"77",112.2
"78",96
"79",78
"80",66.9
"81",83.5
"82",95.8
"83",107.7
"84",113.7
