"","value"
"1",180
"2",179
"3",185
"4",192
"5",211
"6",202
"7",207
"8",214
"9",231
"10",229
"11",234
"12",237
"13",206
"14",250
"15",259
"16",263
"17",264
"18",280
"19",282
"20",292
"21",286
"22",302
"23",304
"24",307
"25",317
"26",314
"27",306
"28",304
"29",292
"30",275
"31",273
"32",301
"33",280
"34",289
"35",303
"36",322
"37",635
"38",658
"39",675
"40",700
"41",692
"42",759
"43",782
"44",816
"45",844
"46",830
"47",853
"48",852
"49",315
"50",339
"51",364
"52",371
"53",375
"54",432
"55",453
"56",460
"57",475
"58",496
"59",494
"60",498
"61",526
"62",519
"63",516
"64",531
"65",573
"66",551
"67",538
"68",532
"69",558
"70",524
"71",525
"72",519
"73",526
"74",510
"75",519
"76",538
"77",549
"78",570
"79",559
"80",584
"81",611
"82",597
"83",603
"84",619
"85",833
"86",860
"87",870
"88",830
"89",801
"90",824
"91",831
"92",830
"93",451
"94",465
"95",485
"96",493
"97",509
"98",520
"99",521
"100",540
"101",548
"102",558
"103",574
"104",583
"105",591
"106",599
"107",610
"108",627
"109",642
"110",653
"111",660
"112",694
"113",709
"114",734
"115",751
"116",763
"117",766
"118",779
"119",808
"120",785
"121",794
"122",799
"123",799
"124",812
"125",837
"126",853
"127",876
"128",897
"129",2040
"130",2070
"131",2121
"132",2132
"133",2199
"134",2253
"135",2276
"136",2318
"137",2369
"138",2423
"139",2457
"140",2470
"141",922
"142",949
"143",979
"144",988
"145",1025
"146",1063
"147",1104
"148",1131
"149",1137
"150",1178
"151",1211
"152",1256
"153",1290
"154",1314
"155",1346
"156",1385
"157",1416
"158",1436
"159",1462
"160",1493
"161",1516
"162",1557
"163",1613
"164",1642
"165",1690
"166",1759
"167",1756
"168",1780
"169",1807
"170",1831
"171",1873
"172",1897
"173",1910
"174",1943
"175",1976
"176",2018
"177",2521
"178",2545
"179",2580
"180",2620
"181",2639
"182",2618
"183",2628
"184",2651
"185",415
"186",421
"187",434
"188",448
"189",459
"190",458
"191",479
"192",487
"193",497
"194",510
"195",516
"196",525
"197",529
"198",538
"199",546
"200",555
"201",574
"202",574
"203",586
"204",602
"205",617
"206",639
"207",653
"208",668
"209",679
"210",686
"211",697
"212",688
"213",704
"214",699
"215",709
"216",715
"217",724
"218",746
"219",758
"220",779
"221",1774
"222",1807
"223",1831
"224",1842
"225",1890
"226",1958
"227",1948
"228",1994
"229",2061
"230",2056
"231",2102
"232",2121
"233",798
"234",816
"235",837
"236",858
"237",881
"238",905
"239",934
"240",968
"241",983
"242",1013
"243",1034
"244",1064
"245",1101
"246",1102
"247",1145
"248",1173
"249",1216
"250",1229
"251",1242
"252",1267
"253",1295
"254",1317
"255",1355
"256",1371
"257",1402
"258",1452
"259",1485
"260",1516
"261",1549
"262",1567
"263",1588
"264",1631
"265",1650
"266",1685
"267",1722
"268",1752
"269",2145
"270",2164
"271",2206
"272",2225
"273",2235
"274",2237
"275",2250
"276",2271
