"","value"
"1",699.5
"2",669
"3",664
"4",676
"5",683.5
"6",684
"7",686.2
"8",686
"9",684
"10",657
"11",660
"12",665
"13",674
"14",673
"15",665
"16",680
"17",687
"18",703
"19",701
"20",690
"21",695
"22",700
"23",697
"24",698
"25",704.5
"26",702.5
"27",709
"28",720
"29",743.5
"30",743
"31",753
"32",751.5
"33",757
"34",734
"35",739
"36",745
"37",741
"38",747.5
"39",785.5
"40",786.5
"41",778
"42",762
"43",735
"44",720
"45",731
"46",748
"47",724
"48",718
"49",739
"50",736
"51",738
"52",749
"53",746
"54",738
"55",728
"56",735.5
"57",722.1
"58",710
"59",700.5
"60",704
"61",707.5
"62",675.5
"63",682
"64",683.5
"65",684.5
"66",697
"67",699
"68",680
"69",694
"70",695.5
"71",670
"72",640
"73",658.5
"74",643.5
"75",663.5
"76",659
"77",657
"78",656
"79",671
"80",682.5
"81",685
"82",692.5
"83",670.5
"84",667
"85",675
"86",674.5
"87",684
"88",676
"89",682
"90",675.5
"91",661.5
"92",663.2
"93",641
"94",608.5
"95",584
"96",592.5
"97",614.5
