"","value"
"1",-2.11
"2",-2.08
"3",-2.1
"4",-2.22
"5",-2.39
"6",-2.5
"7",-2.49
"8",-2.43
"9",-2.37
"10",-2.3
"11",-2.25
"12",-2.21
"13",-2.2
"14",-2.22
"15",-2.21
"16",-2.2
"17",-2.2
"18",-2.22
"19",-2.22
"20",-2.21
"21",-2.22
"22",-2.25
"23",-2.26
"24",-2.2
"25",-2.15
"26",-2.18
"27",-2.21
"28",-2.25
"29",-2.27
"30",-2.28
"31",-2.28
"32",-2.26
"33",-2.19
"34",-2.13
"35",-2.15
"36",-2.25
"37",-2.33
"38",-2.32
"39",-2.25
"40",-2.21
"41",-2.23
"42",-2.28
"43",-2.32
"44",-2.33
"45",-2.34
"46",-2.32
"47",-2.26
"48",-2.22
"49",-2.23
"50",-2.27
"51",-2.3
"52",-2.3
"53",-2.28
"54",-2.26
"55",-2.26
"56",-2.25
"57",-2.23
"58",-2.21
"59",-2.23
"60",-2.25
"61",-2.26
"62",-2.22
"63",-2.14
"64",-2.1
"65",-2.15
"66",-2.23
"67",-2.27
"68",-2.26
"69",-2.22
"70",-2.2
"71",-2.19
"72",-2.17
"73",-2.14
"74",-2.1
"75",-2.09
"76",-2.14
"77",-2.24
"78",-2.32
"79",-2.34
"80",-2.3
"81",-2.28
"82",-2.28
"83",-2.26
"84",-2.22
"85",-2.2
"86",-2.2
"87",-2.17
"88",-2.11
"89",-2.07
"90",-2.05
"91",-1.98
"92",-1.9
"93",-1.83
"94",-1.78
"95",-1.77
"96",-1.78
"97",-1.81
"98",-1.83
"99",-1.82
"100",-1.77
