"","value"
"1",25.49
"2",24.92
"3",24.07
"4",31.15
"5",85.52
"6",80.14
"7",58.05
"8",49.55
"9",42.48
"10",31.43
"11",22.46
"12",18.32
"13",16.51
"14",15.29
"15",15.15
"16",17.56
"17",31.43
"18",41.63
"19",35.68
"20",33.41
"21",48.14
"22",105.9
"23",116.38
"24",79.57
"25",60.31
"26",48.42
"27",43.32
"28",60.03
"29",91.75
"30",116.67
"31",107.04
"32",65.41
"33",44.17
"34",41.34
"35",47.57
"36",45.02
"37",41.34
"38",39.08
"39",35.4
"40",42.48
"41",70.79
"42",104.21
"43",167.35
"44",122.05
"45",81.55
"46",119.5
"47",130.82
"48",118.08
"49",100.52
"50",86.65
"51",67.96
"52",114.68
"53",387.94
"54",305.82
"55",227.95
"56",137.34
"57",75.89
"58",53.52
"59",39.64
"60",32.28
"61",31.15
"62",28.6
"63",27.98
"64",32
"65",103.92
"66",137.9
"67",187.46
"68",153.76
"69",158.86
"70",208.13
"71",152.63
"72",106.47
"73",81.27
"74",67.39
"75",61.16
"76",88.91
"77",130.82
"78",114.97
"79",84.95
"80",53.24
"81",37.1
"82",29.73
"83",24.47
"84",24.83
"85",25.26
"86",27.5
"87",27.55
"88",33.7
"89",97.13
"90",144.42
"91",160.84
"92",119.78
"93",59.75
"94",41.34
"95",33.7
"96",53.52
"97",61.73
"98",56.63
"99",47.01
"100",43.04
"101",51.82
"102",107.89
"103",132.24
"104",72.49
"105",45.02
"106",39.36
"107",37.1
"108",51.82
"109",54.65
"110",56.35
"111",56.35
"112",70.23
"113",195.1
"114",191.99
"115",114.4
"116",82.12
"117",66.83
"118",43.32
"119",40.21
"120",38.79
"121",36.53
"122",36.25
"123",33.13
"124",45.02
"125",99.96
"126",126.58
"127",90.61
"128",51.25
"129",34.55
"130",33.41
"131",51.25
"132",64.85
"133",66.26
"134",60.03
"135",59.18
"136",76.17
"137",345.47
"138",291.66
"139",147.25
"140",71.08
"141",45.87
"142",37.1
"143",39.36
"144",43.32
"145",44.46
"146",43.32
"147",44.17
"148",71.64
"149",258.82
"150",200.77
"151",178.68
"152",122.33
"153",87.78
"154",62.3
"155",59.18
"156",55.5
"157",51.82
"158",46.16
"159",43.61
"160",48.7
"161",238.43
"162",251.45
"163",118.65
"164",54.37
"165",36.25
"166",24.47
"167",20.73
"168",19.4
"169",23.56
"170",23.11
"171",22.48
"172",37.38
"173",248.91
"174",288.83
"175",158.57
"176",100.24
"177",97.41
"178",68.53
"179",60.31
"180",61.16
"181",59.75
"182",58.33
"183",54.37
"184",170.18
"185",478.55
"186",308.65
"187",197.09
"188",96.56
"189",59.18
"190",36.25
"191",30.02
"192",28.32
"193",29.73
"194",31.71
"195",32.85
"196",42.76
"197",168.77
"198",221.72
"199",188.02
"200",114.12
"201",79.29
"202",66.54
"203",53.8
"204",43.89
"205",34.55
"206",29.17
"207",25.09
"208",31.71
"209",131.11
"210",217.19
"211",173.87
"212",78.15
"213",47.57
"214",32
"215",31.43
"216",29.45
"217",29.73
"218",28.6
"219",27.41
"220",53.52
"221",165.94
"222",201.05
"223",139.89
"224",79.85
"225",139.04
"226",311.49
"227",194.54
"228",113.83
"229",81.27
"230",65.13
"231",54.09
"232",59.18
"233",197.65
"234",224.27
"235",124.31
"236",71.64
"237",58.33
"238",49.27
"239",45.02
"240",40.21
"241",38.23
"242",37.94
"243",37.66
"244",54.37
"245",169.05
"246",331.31
"247",345.47
"248",159.14
"249",109.59
"250",99.39
"251",83.53
"252",80.7
"253",75.61
"254",62.86
"255",52.39
"256",50.4
"257",172.45
"258",345.47
"259",328.48
"260",317.15
"261",262.5
"262",147.25
"263",99.39
"264",80.7
"265",73.06
"266",68.24
"267",79.29
"268",256.83
"269",276.94
"270",167.35
"271",130.82
"272",85.23
"273",65.98
"274",54.93
"275",46.44
"276",46.44
"277",44.17
"278",43.32
"279",46.44
"280",147.53
"281",238.99
"282",143.28
"283",101.37
"284",66.54
"285",50.4
"286",177.55
"287",237.01
"288",167.64
"289",127.71
"290",93.45
"291",73.62
"292",65.13
"293",238.43
"294",328.48
"295",274.11
"296",158.01
"297",107.6
"298",130.54
"299",90.61
"300",84.67
"301",79
"302",64
"303",47.86
"304",71.36
"305",362.46
"306",216.62
"307",115.25
"308",77.02
"309",62.86
"310",41.34
"311",28.12
"312",24.86
"313",19.96
"314",18.21
"315",21.69
"316",50.69
"317",167.07
"318",174.43
"319",212.66
"320",161.69
"321",93.16
"322",77.3
"323",100.52
"324",96.28
"325",84.1
"326",78.15
"327",71.08
"328",66.26
"329",447.41
"330",625.8
"331",399.27
"332",246.07
"333",171.32
"334",120.91
"335",107.89
"336",99.96
"337",83.53
"338",75.32
"339",60.6
"340",109.87
"341",356.79
"342",328.48
"343",192.55
"344",108.17
"345",93.16
"346",113.83
"347",151.78
"348",145.27
"349",117.8
"350",90.61
"351",67.68
"352",108.17
"353",204.16
"354",164.52
"355",147.25
"356",189.44
"357",156.88
"358",99.11
"359",58.05
"360",49.55
"361",44.17
"362",42.48
"363",42.19
"364",58.33
"365",151.21
"366",311.49
"367",257.4
"368",174.43
"369",118.93
"370",103.92
"371",77.3
"372",69.66
"373",58.62
"374",48.14
"375",42.19
"376",73.62
"377",421.92
"378",385.11
"379",232.48
"380",114.4
"381",68.24
"382",47.29
"383",36.25
"384",33.98
"385",33.41
"386",33.41
"387",33.41
"388",61.73
"389",148.38
"390",120.06
"391",96.56
"392",63.15
"393",40.78
"394",54.93
"395",71.36
"396",81.84
"397",76.46
"398",67.39
"399",55.5
"400",68.24
"401",250.32
"402",291.66
"403",164.8
"404",116.1
"405",70.23
"406",47.57
"407",38.51
"408",36.81
"409",39.08
"410",39.64
"411",37.38
"412",56.07
"413",265.33
"414",194.82
"415",221.72
"416",135.64
"417",73.91
"418",56.07
"419",47.01
"420",59.18
"421",57.48
"422",52.39
"423",44.17
"424",43.32
"425",53.52
"426",56.63
"427",58.33
"428",42.48
"429",36.81
"430",48.7
"431",45.87
"432",51.25
"433",51.25
"434",46.72
"435",35.4
"436",33.41
"437",73.91
"438",143.85
"439",117.23
"440",79.85
"441",84.38
"442",94.58
"443",78.72
"444",72.77
"445",56.92
"446",51.82
"447",45.31
"448",48.99
"449",166.79
"450",222.85
"451",111.85
"452",63.43
"453",52.1
"454",43.32
"455",35.96
"456",43.32
"457",39.36
"458",35.4
"459",28.6
"460",67.96
"461",243.52
"462",216.34
"463",98.54
"464",55.22
"465",82.12
"466",108.74
"467",90.61
"468",84.1
"469",73.91
"470",58.9
"471",56.07
"472",56.63
"473",173.02
"474",266.18
"475",201.62
"476",197.65
"477",129.97
"478",73.34
"479",47.29
"480",36.53
"481",32.28
"482",28.88
"483",27.64
"484",56.92
"485",94.86
"486",160.27
"487",152.34
"488",106.47
"489",70.23
"490",45.87
"491",33.7
"492",32.85
"493",31.71
"494",29.17
"495",26.67
"496",40.49
"497",184.06
"498",271.84
"499",297.33
"500",135.35
"501",100.52
"502",110.72
"503",94.86
"504",76.74
"505",63.71
"506",53.52
"507",50.69
"508",70.51
"509",274.96
"510",342.63
"511",183.21
"512",98.54
"513",71.36
"514",186.32
"515",190.29
"516",146.96
"517",118.93
"518",97.13
"519",84.95
"520",126.01
"521",382.28
"522",365.29
"523",174.15
"524",86.08
"525",54.37
"526",38.23
"527",32.85
"528",35.4
"529",35.96
"530",35.11
"531",33.7
"532",93.16
"533",314.32
"534",220.87
"535",148.66
"536",107.6
"537",70.51
"538",49.27
"539",35.4
"540",31.71
"541",30.3
"542",26.28
"543",26.02
"544",74.19
"545",263.91
"546",427.58
"547",450.24
"548",227.95
"549",132.24
"550",143.57
"551",196.8
"552",118.93
"553",100.52
"554",94.58
"555",76.74
"556",134.79
"557",393.6
"558",272.97
"559",164.52
"560",126.86
"561",92.03
"562",65.41
"563",61.16
"564",64.28
"565",58.9
"566",51.54
"567",47.01
"568",59.18
"569",294.5
"570",441.74
"571",291.66
"572",123.18
"573",69.66
"574",90.61
"575",218.32
"576",203.03
"577",124.88
"578",92.88
"579",76.46
"580",131.67
"581",334.14
"582",302.99
"583",203.31
"584",88.35
"585",51.25
"586",69.38
"587",211.53
"588",203.6
"589",126.29
"590",93.45
"591",73.06
"592",75.32
"593",286
"594",220.02
"595",145.55
"596",159.71
"597",116.38
"598",79.29
"599",63.43
"600",53.8
"601",46.44
"602",37.66
"603",36.53
"604",62.01
"605",143
"606",163.39
"607",126.86
"608",128.56
"609",174.43
"610",195.39
"611",174.71
"612",118.65
"613",88.07
"614",69.66
"615",57.2
"616",73.91
"617",277.51
"618",373.78
"619",238.43
"620",118.65
"621",134.22
"622",109.02
"623",106.19
"624",97.98
"625",85.8
"626",80.14
"627",69.38
"628",75.04
"629",261.65
"630",221.44
"631",167.07
"632",89.76
"633",58.05
"634",45.87
"635",45.02
"636",52.1
"637",56.92
"638",54.09
"639",50.97
"640",136.77
"641",308.65
"642",161.12
"643",140.73
"644",88.07
"645",40.21
"646",23.64
"647",17.67
"648",16.06
