"","value"
"1",586.202
"2",523.136
"3",511.54
"4",524.915
"5",556.756
"6",553.725
"7",573.282
"8",529.892
"9",508.306
"10",488.091
"11",470.617
"12",485.309
"13",555.666
"14",496.99
"15",485.102
"16",498.366
"17",529.23
"18",526.534
"19",545.496
"20",503.524
"21",483.295
"22",464.569
"23",447.858
"24",462.065
"25",506.091
"26",505.81
"27",527.868
"28",523.437
"29",530.101
"30",563.465
"31",510.43
"32",495.608
"33",517.241
"34",517.753
"35",487.342
"36",537.4
"37",506.545
"38",534.554
"39",515.823
"40",513.105
"41",529.079
"42",568.315
"43",539.594
"44",536.638
"45",536.822
"46",541.323
"47",526.262
"48",559.748
"49",526.401
"50",544.358
"51",532.919
"52",574.865
"53",567.433
"54",568.984
"55",99.86
"56",100.05
"57",100.05
"58",99.31
"59",101.64
"60",101.59
"61",101.36
"62",102.03
"63",101.43
"64",100
"65",100.04
"66",102.89
"67",105.96
"68",110.16
"69",111.37
"70",110.37
"71",109.72
"72",108.85
"73",108.31
"74",109.04
"75",110.42
"76",110.52
"77",110.56
"78",109.63
"79",108.93
"80",108.2
"81",107.73
"82",107.01
"83",107.15
"84",107.07
"85",108.54
"86",108.08
"87",107.23
"88",105.81
"89",105.56
"90",104.8
"91",103.9
"92",103.91
"93",104.86
"94",103.32
"95",102.53
"96",103.48
"97",103.86
"98",103.09
"99",101.21
"100",99.23
"101",97.87
"102",96.68
"103",95.15
"104",95.2
"105",94.65
"106",93.08
"107",93.18
"108",94.43
