"","value"
"1",1.68
"2",1.49
"3",3.31
"4",2.3
"5",2.34
"6",3.07
"7",2.7
"8",2.34
"9",1.81
"10",2.33
"11",2.31
"12",3.92
"13",3.23
"14",2.52
"15",2.03
"16",1.73
"17",2.93
"18",1.89
"19",2.56
"20",1.52
"21",2.1
"22",1.55
"23",2.72
"24",1.77
"25",1.38
"26",1.26
"27",2.17
"28",1.05
"29",2.05
"30",1.61
"31",2.49
"32",2.29
"33",2.6
"34",1.91
"35",1.84
"36",2.12
"37",1.62
"38",1.66
"39",2.87
"40",2.41
"41",1.7
"42",0.81
"43",3.39
"44",1.63
"45",2.52
"46",1.58
"47",1.9
"48",2.04
"49",1.72
"50",1.89
"51",2.25
"52",1.18
"53",1.13
"54",2.41
"55",2.43
"56",3.05
"57",2.48
"58",1.54
"59",2.08
"60",1.98
"61",0.47
"62",1.41
"63",1.79
"64",2.7
"65",1.44
"66",1.35
"67",2.02
"68",1.47
"69",1.48
"70",1.21
"71",0.73
"72",0.87
"73",0.75
"74",1.46
