"","value"
"1",10581.6
"2",10234.3
"3",13299.5
"4",10746.5
"5",13310.7
"6",12835.5
"7",12194.2
"8",12860.4
"9",11955.6
"10",13351.5
"11",13285.9
"12",13784.4
"13",16336.7
"14",11040.5
"15",11525.3
"16",16056.4
"17",18464.3
"18",17092.2
"19",15178.8
"20",12774.8
"21",12377.8
"22",16856.3
"23",14635.3
"24",17436.9
"25",16482.2
"26",13905.4
"27",11973.7
"28",12573.6
"29",16566.8
"30",13558.7
"31",11530.9
"32",11278
"33",11263.7
"34",15649.5
"35",12197.1
"36",78.8
"37",69.1
"38",87.6
"39",72.8
"40",79.4
"41",85.6
"42",75
"43",85.3
"44",86.9
"45",107.8
"46",128.7
"47",134.5
"48",148.7
"49",94.2
"50",128.1
"51",154.1
"52",191.3
"53",191.9
"54",159.6
"55",185.5
"56",178
"57",271.8
"58",212.3
"59",139.4
"60",106
"61",112.1
"62",103.5
"63",92.5
"64",116.9
"65",78.9
"66",57.4
"67",75.9
"68",109.8
"69",129.2
"70",115.1
