"","value"
"1",5985.7
"2",6040.6
"3",6054.2
"4",6038.3
"5",6031.3
"6",6036.1
"7",6005.4
"8",6024.3
"9",6045.9
"10",6033.8
"11",6125.4
"12",5971.3
"13",6050.7
"14",6096.2
"15",6087.7
"16",6075.6
"17",6095.7
"18",6103.9
"19",6078.5
"20",6157.8
"21",6164
"22",6188.8
"23",6257.2
"24",6112.9
"25",6207.2
"26",6278.7
"27",6224.9
"28",6273.4
"29",6269.9
"30",6314.1
"31",6281.4
"32",6360
"33",6320.2
"34",6342
"35",6426.6
"36",6253
"37",6356.5
"38",6428.1
"39",6426.3
"40",6412.4
"41",6413.9
"42",6425.3
"43",6393.7
"44",6502.7
"45",6445.3
"46",6433.3
"47",6506.9
"48",6355.5
"49",6432.4
"50",6497.4
"51",6431.6
"52",6440.9
"53",6414.3
"54",6425.9
"55",6379.3
"56",6443.5
"57",6421.1
"58",6367
"59",6370.2
"60",6172.2
"61",6264.1
"62",6310.4
"63",6254.5
"64",6272.8
"65",6266.5
"66",6295
"67",6241.1
"68",6358.2
"69",6336.2
"70",6377.5
"71",6456.4
"72",6251.4
"73",6365.4
"74",6503.2
"75",6477.6
"76",6489.7
"77",6499
"78",6528.7
"79",6466.1
"80",6579.8
"81",6553.2
"82",6576.1
"83",6636
"84",6452.4
"85",6595.7
"86",6657.4
"87",6588.8
"88",6658
"89",6659.4
"90",6703.4
"91",6675.6
"92",6814.7
"93",6771.1
"94",6882
"95",6910.8
"96",6753.6
"97",6861.9
"98",6961.9
"99",6997.9
"100",6979
"101",7007.7
"102",6991.5
"103",6918.6
"104",7040.6
"105",7030.4
"106",7034.2
"107",7116.8
"108",6902.5
"109",7022.3
"110",7133.4
"111",7109.6
"112",7103.6
"113",7128.9
"114",7175.6
"115",7092.3
"116",7186.5
"117",7177.4
"118",7182.2
"119",7330.7
"120",7169.4
"121",7247.4
"122",7397.4
"123",7383.4
"124",7354.9
"125",7378.3
"126",7383.1
"127",7353.4
"128",7503.2
"129",7477.3
"130",7508.7
"131",7622.9
"132",7424.9
"133",7569.7
"134",7638.3
"135",7683.2
"136",7729.3
"137",7720.5
"138",7751.8
"139",7727.6
"140",7854.4
"141",7817.8
"142",7870.7
"143",7941.6
"144",7712.6
"145",7809.1
"146",7877.5
"147",7894.3
"148",7916.1
"149",7910
"150",7932.9
"151",7825
"152",7925.5
"153",7870.5
"154",7849.9
"155",7941.2
"156",7668.8
"157",7739.3
"158",7746.5
"159",7750.5
