"","value"
"1",80
"2",79.5
"3",79.25
"4",79.9
"5",79.8
"6",79
"7",79
"8",80
"9",80.75
"10",79.85
"11",79.4
"12",79.8
"13",80
"14",78.75
"15",78.7
"16",78.8
"17",79
"18",78.5
"19",78.2
"20",78.4
"21",78.45
"22",78.3
"23",79.2
"24",80.3
"25",80.4
"26",80.8
"27",80.4
"28",81.25
"29",80.4
"30",80
"31",79.5
"32",79.5
"33",80.8
"34",81.35
"35",81.8
"36",81.55
"37",81.4
"38",80.6
"39",81.2
"40",81.5
"41",81.6
"42",80.65
"43",80.6
"44",80.5
"45",80.1
"46",80.05
"47",81.55
"48",82.15
"49",82.85
"50",83.5
"51",83.45
"52",84.3
"53",83.55
"54",83
"55",83.25
"56",83.4
"57",83.65
"58",83.8
"59",83.65
"60",83.2
"61",82.65
"62",82.05
"63",81.6
"64",81.25
"65",81.2
"66",80.7
"67",80.5
"68",80.35
"69",80.3
"70",79.9
"71",79.5
"72",79.2
"73",79.8
"74",79.4
"75",80.3
"76",79.8
"77",79.75
"78",80.55
"79",81.65
"80",81.35
"81",81.15
"82",80.45
"83",80.45
"84",80.5
"85",80.9
"86",79.8
"87",80.05
"88",80.02
"89",79.5
"90",78.9
"91",77.4
"92",76.97
"93",76.2
"94",75.55
"95",76.02
